N,P,K,temperature,humidity,ph,rainfall,Soil moisture,Soil temperature,Wind speed,Daily Light Integral,label
34,35,21,28.44524991,82.67639542,6.684381357,58.18713162,54.68442285,25.88949147,3.134283112,21.54148051,mungbean
14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,40.5666419,25.49870971,3.51528486,23.75042936,mungbean
23,39,22,29.25649321,81.97952224,6.86483915,42.02483277,57.64690765,29.45692023,4.888942854,23.94879025,mungbean
5,45,21,28.36291385,88.00989267,6.487124217,43.05130077,45.57970221,26.7153209,2.401048769,20.67407891,mungbean
22,37,20,27.62749466,86.49366929,6.605733068,39.26137642,55.20803311,27.28703846,4.993098094,27.59406313,mungbean
40,51,17,28.66086349,86.12194568,6.860602782,50.01534317,48.12608946,27.50866736,2.022026745,25.04452396,mungbean
27,56,20,29.2114218,87.11497805,6.41874299,51.53848218,53.73719349,29.57023031,2.311848275,22.39092531,mungbean
31,40,22,29.40889385,86.16063492,6.365513634,53.35486977,40.66303523,26.23448868,3.01671713,25.5040462,mungbean
38,36,21,28.02952623,84.8845732,6.556372966,36.12042927,55.54212913,27.40403995,4.062962209,21.73743892,mungbean
6,37,17,28.08657178,80.35005927,6.760694228,38.14476781,45.8225009,29.95508016,3.380033334,26.99377647,mungbean
6,47,18,29.16174608,80.28038146,6.715276663,40.16545979,54.86746725,27.16329996,3.583286186,26.88487369,mungbean
24,44,17,29.8596912,80.03499648,6.666380512,50.66487502,41.34954131,28.46135287,3.127238129,21.93529851,mungbean
25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,46.28581368,24.88343793,4.468518426,22.54745155,mungbean
32,56,21,27.38538997,88.66663953,6.702772465,58.29933073,45.21561588,26.89670322,3.246044561,27.9178053,mungbean
8,45,18,27.93034941,85.42058715,7.011030515,43.25095608,56.96048801,26.97256595,2.010424117,23.30965639,mungbean
19,39,17,29.2808618,81.8009244,6.890156495,44.47427436,57.64901889,27.96298483,4.935608102,20.45898944,mungbean
39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,40.80373082,26.60317838,2.801203193,22.38520483,mungbean
33,37,19,27.92678579,86.5543196,7.183189922,43.4826194,56.81642127,28.90513714,3.544318575,23.98698262,mungbean
26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,41.97025958,25.58825936,2.643206488,25.87589553,mungbean
21,51,15,29.36488409,89.1886954,6.679127482,48.30159325,47.90867242,27.01349095,2.430670021,20.65573476,mungbean
22,54,20,28.56149805,83.63802195,6.689825155,41.013132,44.61204664,29.02014787,3.217895842,23.88430859,mungbean
29,45,16,28.43683487,87.91332682,6.583381939,43.12063289,44.25143361,25.75869227,3.461821849,23.83174625,mungbean
4,40,21,28.79728147,80.45744422,6.725551062,44.30070517,59.57800461,27.74136175,4.508351933,26.66779673,mungbean
10,37,22,28.7275267,89.12760359,7.069747814,58.52974279,44.84868977,27.98292128,3.100075749,27.55177102,mungbean
4,44,19,27.95639663,83.52706038,6.921993878,43.25726752,43.93942893,26.88680066,2.588325818,26.53760446,mungbean
20,45,17,28.17458662,83.69659318,6.770955317,37.2464655,54.73918638,25.30526127,2.451834562,20.47100499,mungbean
23,45,23,28.77653519,86.69133979,6.983130466,56.12443206,48.92952952,26.3749888,3.158569149,23.05806713,mungbean
25,48,21,28.438097,83.48991368,6.267684328,52.55469976,44.98597555,28.99435143,2.577463612,23.48186574,mungbean
56,79,15,29.48439992,63.19915325,7.454532137,71.89090748,52.71054739,27.36513175,2.724311007,20.37094051,blackgram
25,62,21,26.73433965,68.13999721,7.040056094,67.15096376,37.71037452,24.84589045,3.247222319,20.30971301,blackgram
42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,53.18219449,25.31460577,2.119889426,21.5611464,blackgram
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,38.5216281,24.11568281,4.473473615,24.71900138,blackgram
44,58,18,28.03644051,65.06601664,6.814410928,72.49507741,46.61439036,28.91696588,2.496330021,21.73696389,blackgram
50,55,16,28.81460716,65.33538112,7.581442888,62.26242533,35.25497421,29.41985762,4.517059759,18.18932404,blackgram
35,72,21,34.03619494,64.28791388,7.741418772,66.85510868,46.29296197,28.80061571,4.573082315,18.80907992,blackgram
30,64,20,33.8642935,61.57072498,6.573531614,68.02199825,41.9677686,25.84589724,3.105791234,22.96343677,blackgram
27,64,21,32.84213012,68.68401492,7.543804223,73.67166182,35.15686523,24.58369406,2.462883879,22.65251366,blackgram
50,74,17,27.10053268,63.36085585,6.5408208,73.84949872,43.45973198,29.74386799,2.070642132,24.92592924,blackgram
39,73,24,25.65842532,61.18235808,7.22405917,69.28607828,47.66801888,25.60806433,4.5875725,21.46788859,blackgram
57,67,25,32.34744009,66.61452812,7.551364319,64.55882254,48.2329319,25.18241107,2.427424252,21.70692228,blackgram
52,63,19,29.58949031,68.32176769,6.928898659,67.53021213,49.11453862,26.3788575,2.113965192,23.66550718,blackgram
55,66,22,30.91219459,68.79427388,7.747775263,66.63830637,47.47825841,26.66794273,2.693138028,19.15722872,blackgram
51,56,18,28.12787838,64.2097765,6.706505915,70.86340755,36.31197774,24.0787102,2.428130924,21.62043736,blackgram
36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,50.68715255,29.98144114,3.465281451,19.80886187,blackgram
59,55,19,31.74379487,62.51007687,7.332375138,68.97097538,38.11097121,25.85381805,3.099652972,20.90185957,blackgram
50,58,23,27.81326852,62.50460464,7.596802025,69.75555541,43.43081261,26.71078384,4.192575289,23.90531804,blackgram
30,65,25,32.88733849,64.59457409,7.70650895,71.50569456,40.15309425,27.04991553,2.032220328,22.50757341,blackgram
20,62,18,29.36358721,64.98742947,7.366542647,61.91208707,36.31057095,29.70970075,4.441116418,18.61519518,blackgram
58,71,15,27.82592799,67.5861883,6.919243702,74.01229707,52.18854318,28.70054915,4.011515925,19.56784529,blackgram
25,71,24,28.49538735,60.44848407,7.187721818,74.91559514,47.73339248,25.84880643,3.338166608,19.08446827,blackgram
52,71,16,27.74274761,68.53997144,7.075886472,71.78615328,39.05865105,26.51373144,4.508899229,24.87948833,blackgram
40,63,18,30.41588462,67.66323804,6.74441168,63.02473185,46.55283965,27.12964379,3.738444577,19.76930153,blackgram
20,60,25,27.3254209,69.09047809,6.726469088,61.19250859,43.11645804,25.05146217,3.993813917,23.65682559,blackgram
48,61,21,30.28496619,61.69295127,6.628264883,65.62859526,47.92092016,27.31264961,2.621022295,22.40278793,blackgram
49,68,22,28.56840626,61.53278622,7.127064207,63.49726331,54.44135329,26.44118293,2.493107786,21.65849146,blackgram
48,62,15,25.36586097,66.6379724,7.538631462,65.81655892,37.59986905,25.97305427,4.202070673,23.3843244,blackgram
32,66,17,34.9466155,65.26774011,7.162357641,70.1415139,52.32109628,24.98957129,2.334891513,18.77542974,blackgram
21,63,22,25.09737391,67.72837887,6.859409487,74.61649888,45.255514,25.7963735,4.118029059,20.53317051,blackgram
20,72,19,32.47648301,64.34848735,7.397190844,65.820457,40.44815378,26.25789965,4.73427484,23.68610487,blackgram
25,65,21,33.86351172,68.59232289,6.880245789,69.24464096,50.01509348,27.20914526,4.535509988,19.89619185,blackgram
41,78,21,25.19857725,60.37332688,6.581313137,70.88787207,50.18207971,24.21477968,4.781576297,18.18998482,blackgram
53,67,17,31.77681682,69.01852894,7.296972161,61.46892873,46.45824019,24.54144114,3.875446345,24.07628807,blackgram
39,60,21,34.89814946,63.59948557,6.97297656,64.72797143,46.87880112,25.3589512,2.340476567,18.06288226,blackgram
25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,39.49758752,27.53239221,3.014427523,20.545723,blackgram
21,78,19,27.16159076,66.76017239,6.92009048,69.85112265,51.71064866,28.27441679,2.574507751,21.60543118,blackgram
57,60,17,26.23773129,67.88521396,7.504608385,73.58663968,51.74056831,24.73237565,2.095243555,24.96512277,blackgram
56,75,15,30.20157245,60.06534859,7.152272256,66.37171179,45.95282158,27.80136305,3.892058978,20.90418481,blackgram
49,72,15,31.55846339,67.83563765,7.137004749,74.86960831,35.15536196,27.8191643,3.296152211,23.74271294,blackgram
24,80,19,29.67892453,69.0854554,6.808041722,65.66436565,49.08241198,24.14901391,2.385894904,21.89679688,blackgram
49,76,18,27.05365239,67.7017527,7.393631868,60.4693835,53.52678107,29.19671579,3.748821104,19.10021356,blackgram
28,68,19,34.63880966,61.38597868,7.69950698,72.43169115,47.77404324,26.59637521,2.076340428,20.18459934,blackgram
55,78,21,33.39438752,62.93692886,6.602888249,63.57445989,40.49051843,29.4779234,4.918575339,20.36615516,blackgram
50,64,25,28.84079155,63.37230676,6.734447425,70.25496749,39.49900433,29.6562053,3.94599637,24.10388673,blackgram
34,80,19,31.49338309,63.0563645,6.521217963,71.48327008,40.76976842,29.62891878,2.869750852,20.97224448,blackgram
20,68,23,25.54960633,63.95425534,7.707332484,63.1830529,45.51188869,26.89825334,2.720209275,18.51677096,blackgram
55,67,16,34.37329112,69.69366426,6.596719015,70.27184748,39.67708109,29.15692946,3.837568976,24.95866233,blackgram
23,70,15,34.6008247,63.11296779,7.403623355,60.41790253,43.98706877,24.32922352,3.131134447,19.38964932,blackgram
53,74,15,29.43463808,64.94329356,7.517097,72.17818157,38.54231692,26.40209295,4.013410021,24.82634575,blackgram
26,67,16,29.10713092,67.90577375,7.17620823,67.83345933,45.07761516,28.05939686,4.10335588,18.79636645,blackgram
33,80,22,28.57006111,65.71765781,6.593961761,70.0866434,50.40901979,24.98011314,2.775184206,18.14818446,blackgram
37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,44.8825913,29.85519246,3.750034139,22.4097352,blackgram
33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,49.28089733,28.36226489,4.932275302,24.95596413,blackgram
22,55,20,33.95309131,69.96100028,7.423530351,61.16350463,39.46816453,24.8140085,4.114144344,20.33784532,blackgram
20,68,17,30.11873003,60.11680815,6.578714843,71.72980375,35.6048819,24.56831699,4.437467597,18.36926868,blackgram
43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,48.3973069,29.859871,4.644469122,19.92450002,blackgram
44,76,22,27.26458947,68.01232937,7.775306272,68.91754359,49.16073806,28.64386893,3.835507112,21.51521526,blackgram
34,60,16,31.35730791,64.24992106,7.322555223,63.85668948,45.72932867,26.97917466,3.887768594,20.0885034,blackgram
21,72,17,31.52104732,66.55723677,7.580527339,61.71111448,43.6170993,27.90894924,3.772599458,21.95467393,blackgram
25,68,19,29.39982732,64.25510719,7.108450121,67.47677295,54.92770487,27.48052432,3.493061543,23.3955379,blackgram
41,62,15,29.38400259,64.14928485,7.358974541,65.24194361,35.80203701,25.31221853,2.964597029,19.22094528,blackgram
28,65,23,28.38686534,61.88871127,7.405176138,74.24459122,43.27201163,24.39449169,3.866387834,21.93598073,blackgram
35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,46.96142182,26.24918265,3.189263996,22.86723092,blackgram
52,58,16,30.64095781,61.14508627,7.167435834,71.36947525,45.34606934,29.65486497,4.693407567,21.01091045,blackgram
58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,51.17831109,28.54959788,2.972881847,20.91006148,blackgram
34,66,19,32.97030511,60.18122078,7.586642101,73.44678678,53.55336928,28.98149304,3.586486308,24.62556785,blackgram
52,70,16,33.66855394,66.60416867,7.534811833,67.32520551,39.96162309,24.83090922,4.353952361,23.8072001,blackgram
23,57,19,32.83963757,67.99803573,7.251000789,73.40452716,51.23530069,28.03252865,4.560415785,18.07344723,blackgram
42,58,25,27.45853567,62.90020977,6.513620918,69.46020927,54.93800651,27.45652343,2.664537531,22.19510236,blackgram
37,62,17,25.68576704,69.84354028,7.121254928,74.62068748,45.99383678,26.53090723,3.093667183,22.19869417,blackgram
44,75,22,30.0328403,64.14800537,7.574561547,71.21006868,41.11870027,29.98431898,3.832291253,19.17945838,blackgram
21,80,20,28.20667264,68.27085245,7.350869792,64.32887142,38.03189958,29.24575822,2.691080786,24.95193764,blackgram
56,76,16,28.27265858,61.18956161,7.513151076,63.29900785,35.47107179,25.52057887,3.230936611,24.08166659,blackgram
29,76,15,28.5417236,64.2020154,7.025607706,69.68862306,44.77362875,24.06048244,2.984058664,18.08923737,blackgram
43,61,20,26.87187036,61.61367264,6.804253866,63.51822045,40.05748522,28.27231991,2.932324786,21.50347136,blackgram
55,60,15,32.79766751,68.77994074,7.163043872,64.11411069,42.82912265,28.2533036,4.429665494,20.14139341,blackgram
44,63,15,26.42333018,64.51136845,7.338929556,63.46546487,40.10425671,24.40648733,2.90481237,23.40308858,blackgram
29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,46.53034996,24.95217928,2.687358499,18.48461181,blackgram
47,63,16,27.44003279,67.10464369,6.661870999,72.50669768,49.85442712,29.35262936,3.982970878,24.42534102,blackgram
40,68,17,34.1262979,65.14877461,7.733149554,70.40795007,50.2377185,27.34603976,3.253008197,21.10668796,blackgram
58,61,15,30.94908189,64.23364112,7.402891666,62.78730907,35.38508944,25.86775054,4.13605765,22.27843314,blackgram
41,74,18,28.75751783,61.02701476,6.599147298,73.37686831,49.25196126,28.13699263,2.984053681,24.66571938,blackgram
58,79,17,27.24766491,66.10123083,7.04174124,62.31842057,52.18448158,27.11749096,2.228537891,23.99259243,blackgram
27,62,24,28.63005477,66.770943,7.353876754,62.2737345,37.21394001,28.83317282,4.540639134,20.23927992,blackgram
27,60,17,26.41768321,63.64698302,7.026795359,64.42177127,49.39713562,26.45511394,4.656960183,23.43786841,blackgram
52,65,20,32.81705216,66.15665137,6.814301033,68.83924882,46.84974568,29.41761992,3.288274421,24.59956342,blackgram
44,55,25,29.6321052,65.91359954,7.42160832,71.16331975,50.49090801,27.60274325,4.820041769,22.76260351,blackgram
21,62,24,33.49077065,62.73317204,6.847382891,65.45328463,53.92338056,28.04378585,2.430777045,20.94820592,blackgram
60,59,22,31.86847286,66.74217464,7.191522601,74.22238583,49.90847226,26.00266098,4.755873507,24.51346025,blackgram
33,77,21,30.32992227,65.62971858,7.01285529,71.64631281,52.0752097,27.34918679,3.942883506,20.24866506,blackgram
59,58,17,28.546224,66.31394098,7.368318809,62.83469851,53.88794798,26.10121097,4.943584482,18.93981741,blackgram
29,63,17,30.02629908,67.88811637,7.26154329,66.47264636,42.08569374,27.42258206,3.649295352,22.13446727,blackgram
59,63,18,31.65531175,60.13263713,6.52669158,66.69096751,35.16319125,29.22003691,3.2976776,18.3339309,blackgram
29,70,15,30.33499674,63.54718862,6.872594461,74.16699119,36.25586131,28.13056406,3.229408947,23.79411639,blackgram
58,73,16,33.36984395,65.67718163,6.874142175,64.89517488,39.41977071,28.99772057,2.75064184,23.73583268,blackgram
55,77,22,31.4345059,62.99303471,7.76061831,64.77651469,45.1887704,25.14119336,3.565087817,21.81808645,blackgram
42,79,23,27.71678273,63.29103387,6.781841984,68.56507978,47.22981767,28.82797998,4.366112919,22.8432429,blackgram
44,77,21,32.63918668,61.3009051,7.326980454,61.83876146,50.56044951,26.71438538,3.006315021,20.43012631,blackgram
38,62,25,32.7477393,67.77954584,7.453975408,63.37784443,45.86518333,24.7286789,4.791239489,18.58304557,blackgram
32,76,15,28.05153602,63.49802189,7.604110177,43.35795377,48.29356068,22.21002436,2.593124084,21.33147214,lentil
13,61,22,19.44084326,63.27771461,7.728832424,46.83130119,34.51972002,20.90081762,1.685039741,20.23933551,lentil
38,60,20,29.84823072,60.63872613,7.491217102,46.80452595,44.4955407,18.8603207,1.527774864,17.98521867,lentil
11,74,17,21.36383757,69.92375891,6.633864582,46.6352865,35.36344776,21.00521211,2.253481194,21.56268862,lentil
37,71,16,26.28663931,68.51966729,7.324863481,46.13833007,37.26950869,20.70176333,2.870569506,16.49366505,lentil
29,71,18,22.17499963,62.13873825,6.410441476,53.46622584,49.7935376,21.71060592,1.75940548,17.48876626,lentil
2,72,18,26.57597546,60.97876599,7.836719564,50.89110726,35.88998155,20.67555377,1.571509731,17.67693061,lentil
6,59,21,26.58972517,66.14007674,6.139215944,50.90994463,33.54528389,24.43185051,1.266336843,18.40291261,lentil
13,64,20,19.1345771,62.57526895,6.590571088,36.46946971,32.26932,22.76714753,2.091626427,21.46748532,lentil
8,58,17,28.75273118,69.15640149,7.286049978,35.15426171,44.91295053,22.34976168,1.172953282,20.30989309,lentil
6,77,20,25.78746268,60.2816298,6.058306161,49.14337177,36.96988687,19.58963969,2.167817,16.54133884,lentil
2,75,22,23.89271875,61.78779413,6.658605362,52.55730112,41.85031083,18.63310844,1.388371174,20.45570991,lentil
3,69,23,28.67408774,63.18832976,7.299360767,42.96018627,45.40609842,19.61575343,2.48072552,21.64746856,lentil
27,80,24,28.42062847,61.77336343,7.815210661,49.02366803,44.08785212,20.6846181,1.452152869,19.74568253,lentil
39,78,15,21.35499456,62.60136323,5.925391795,41.78219834,48.51608739,18.25838832,2.242356828,16.96897465,lentil
40,79,17,21.12695586,63.18738532,6.403683619,38.71834464,34.90147769,23.21185421,1.976690933,19.90565363,lentil
37,62,22,24.02037872,61.62313345,7.397546271,49.78102578,44.57481518,19.88532806,2.179891538,16.65029773,lentil
31,60,24,25.40474421,65.8567539,7.722335992,51.92057267,36.90574191,23.32373839,2.512665031,21.1418304,lentil
22,67,22,29.03017561,64.49166566,7.475926645,54.9393771,40.75725356,19.62381238,1.709776337,19.47588643,lentil
3,78,18,20.21368219,68.65257685,6.887130053,50.89732989,31.82540239,18.27893773,1.536757669,17.71814214,lentil
4,80,16,29.19585548,68.01965728,7.441976825,44.93261911,32.40750407,24.31241557,2.669054487,18.30240109,lentil
13,61,24,18.29783597,69.6897615,7.629910253,49.39111479,33.38944929,20.18650312,2.483964967,20.43867045,lentil
12,66,20,27.41434987,63.41785982,7.336117221,44.43177543,33.84402268,23.7736153,2.356885111,19.09299809,lentil
4,61,21,24.84063998,60.09116626,6.75020529,48.77790371,30.85264285,21.57323862,1.345335721,21.4624411,lentil
9,60,21,29.94413861,67.31323084,7.52178027,40.37113729,41.63995258,22.29010741,2.216092542,19.02913464,lentil
18,66,22,25.87990287,67.55109024,6.347379185,47.89645224,41.29435199,18.25258955,1.824079022,21.98375346,lentil
32,56,18,20.0467711,65.84395319,7.135251532,46.05333124,44.10147161,22.07277773,2.54831125,21.94270754,lentil
6,72,15,22.99451999,66.70897237,7.670178119,54.49044154,39.72740006,20.31202602,2.720863399,17.90331043,lentil
15,77,20,25.13163619,66.92642362,7.399749291,49.04015558,45.73935936,18.92123423,1.639068868,18.35295235,lentil
0,65,24,28.49584395,62.44616219,7.841496029,53.14531023,39.44722933,19.21323,1.382775667,16.42647855,lentil
30,79,22,18.28766124,69.48515056,6.254216611,48.60449438,33.15690682,19.53339653,1.528379809,17.32413091,lentil
3,63,16,24.38041875,61.18458224,6.868881708,53.13946695,37.10605428,18.7312397,1.030491172,20.13557634,lentil
2,78,23,21.31852148,66.43934593,7.320514721,45.42616802,40.37563891,23.33997494,1.567623964,19.44636427,lentil
10,78,18,18.54141834,62.70637578,6.296976913,44.07819743,39.79923051,23.74726658,1.693671476,17.31796712,lentil
14,67,25,25.28710601,60.85993533,7.241151936,49.37369982,39.24082173,21.99628302,1.368175795,16.41005415,lentil
39,65,23,25.43459777,69.12613376,7.685959305,41.02682925,46.52034483,22.22219175,1.761965426,19.00780244,lentil
19,72,15,28.83600962,69.76112921,6.890760124,44.08562546,49.57913244,24.75566863,2.134330168,19.37552243,lentil
